0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
48.12,42.05,40.2,44.14,39.7,39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69
42.05,40.2,44.14,39.7,39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7
40.2,44.14,39.7,39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2
44.14,39.7,39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32
39.7,39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62
39.7,29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26
29.0,40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58
40.0,48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17
48.68,32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94
32.56,34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55
34.13,39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91
39.8,39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69
39.8,42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52
42.18,39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15
39.8,45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81
45.29,49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13
49.93,54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05
54.8,45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38
45.46,44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77
44.72,40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49
40.22,35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53
35.0,35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64
35.2,32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31
32.2,33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71
33.2,33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61
33.2,34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62
34.7,30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35
30.46,31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66
31.2,31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92
31.43,32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92,80.44
32.94,35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92,80.44,75.24
35.74,38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92,80.44,75.24,74.24
38.53,39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92,80.44,75.24,74.24,72.99
39.91,44.06,47.02,46.68,43.04,40.31,39.47,42.1,52.26,52.72,52.72,50.58,42.44,44.11,42.06,35.1,30.44,35.1,35.1,33.02,35.63,44.99,68.01,71.01,69.59,69.64,68.62,68.48,68.23,67.75,68.16,70.25,80.62,95.13,75.47,69.26,63.08,61.35,49.59,42.55,39.1,38.44,33.53,42.02,46.92,48.21,69.72,73.87,72.92,70.35,70.0,68.75,66.46,67.55,68.0,68.28,75.01,78.65,69.99,64.18,57.06,58.58,55.19,52.23,46.68,44.74,42.69,42.7,47.2,58.32,78.62,82.26,78.58,77.17,75.94,70.55,69.91,69.69,72.52,75.15,91.81,87.13,79.05,70.38,60.77,59.49,57.53,56.64,53.31,51.71,49.61,49.62,53.35,59.66,76.92,80.44,75.24,74.24,72.99,69.63
